Sentence,Polarity,Subjectivity,Source
"One reason they perform so much better, according to Unicef, is that in both countries"" family time is protected"" and children"" all have greater access to activities"".""",0.5,0.5,Belist.txt
"Parents in the UK often feel compelled to purchase consumer goods which are often neither wanted or treasured.""",0.0,0.0,Belist.txt
"It is a profoundly depressing analysis of British @ @ @ @ @ @ @ @ @ @ Time poor  The importance of parents devoting energy and love to the rearing of their children is accepted by political leaders from across the spectrum, but maximising income and encouraging consumption are regarded as vital components for economic growth.",-0.028571428571428574,0.4,Belist.txt
"One reason for Britain 's poor performance, it is suggested, is that material inequality is much higher here than in other rich countries.",0.024999999999999994,0.55625,Belist.txt
"The consequence is that poorer families feel they have to struggle even harder to get their children the stuff that is equated to status: the latest computer games, branded trainers and corporate logos.""",0.13333333333333333,0.3,Belist.txt
"As a result the tribe has been classed as"" at imminent risk of extinction"" by Survival International, which works for the rights of tribal groups worldwide.",0.0,0.0,Belist.txt
"Now, the non-governmental organisation says that a boat laden with crucial medical supplies destined for the tribe in the northwest Amazon basin has been hijacked by FARC rebels.",0.0,0.5,Belist.txt
"Survival reports that the boat was on a humanitarian mission led by the National Indigenous Organisation of Colombia ( ONIC ) when it was stopped by guerillas and staff were forced to abandon all surgical equipment, stretchers and even computers.",-0.30000000000000004,0.2,Belist.txt
"They were then given 20 minutes to leave the area and made to abandon the only boat @ @ @ @ @ @ @ @ @ @ placing"" an even greater risk of extinction on the Nukak"" according to Becca Stenham, of Survival International.",0.16666666666666666,0.5,Belist.txt
"The hijacking of this boat denies them their only source of healthcare""  Last month, the United Nations launched a campaign to protect 35 Colombian indigenous tribes, including the Nukak, considered at risk of being wiped out by conflict, drug production, sexual abuse and agricultural development.",0.16666666666666666,0.6333333333333333,Belist.txt
Skynet seeks to crowdsource the stars  Image caption Huge amounts of data gathered by telescopes will be analysed in home computers around the world  Idle home computers are being sought to help search through mountains of astronomical data.,0.4000000000000001,0.9,Belist.txt
Star searchers  The Skynet project is being run by the International Centre for Radio Astronomy Research ( ICRAR ) and it is seeking the help of thousands of PCs to analyse data.,0.0,0.0,Belist.txt
1.5bn SKA will be made @ @ @ @ @ @ @ @ @ @ Australia or South Africa.,0.0,0.0,Belist.txt
"While it will have its own cadre of supercomputers to analyse data, the SKA is expected to produce so much information that a system to filter this down to the most interesting samples will be needed.",0.25740740740740736,0.48148148148148145,Belist.txt
"SkyNet aims to complement the work already being done by creating a citizen science computing resource that radio astronomers can tap into and process data in ways and for purposes that otherwise might not be possible,"" he added.",0.0,1.0,Belist.txt
"Prior to the SKA being built and switched on, the computers joining ICRAR 's Skynet will crunch data from current radio astronomy research projects.",0.0,0.2,Belist.txt
"More recent projects simulate protein folding and help physicists search for the Higgs boson - the missing piece of what is known as the Standard Model, the most widely accepted theory of particle physics. '",0.11666666666666668,0.2833333333333334,Belist.txt
"Bob Crow, leader of the Rail Maritime and Transport union, said: ' ' The repeated breakdowns and infrastructure failures on the Tube can be blamed fairly and squarely on cuts to maintenance and the expensive failure of @ @ @ @ @ @ @ @ @ @ waiting by years of mismanagement of the London transport budget and a recent wave of signal failures and breakdowns shows clearly that a dire situation is getting worse.",-0.06944444444444446,0.5222222222222223,Belist.txt
This ca n't be achieved overnight and some disruption is inevitable as the work takes place.,0.0,1.0,Belist.txt
"Having played, finished and loved every single Mario platformer Nintendo has produced, I was stoked for the opportunity to get my hands on the newest adventure, which we all knew was gon na be awesome anyway.",0.5428571428571428,0.6714285714285714,Belist.txt
"As I started off by saying, Mario 64 was a revolution at the time; the switch to open-world 3D environments was unprecedented, and it sparked a new direction for the @ @ @ @ @ @ @ @ @ @ could have taken.",0.36818181818181817,0.6772727272727272,Belist.txt
"Players are unburdened by camera controls; rather, your vantage point sits constantly at a perfect isometric angle, like someone 's pulled it up a bit from its usual perch in a 2D platformer.",0.375,0.625,Belist.txt
"If Mario does happen to wander behind some scenery, as he 'll often be enticed to do for hidden items and areas, his silhouette will be visible through it, showing where he is and what he 's doing.",-0.2833333333333333,0.5166666666666666,Belist.txt
"Tanooki Mario, the raccoon suit you for some reason collect from a leaf, was iconic to SMB3, but has n't been seen since.",0.5,0.5,Belist.txt
"Its reappearance was one of the first things the world learned about 3D Land, when it was revealed in the logo.",0.25,0.3333333333333333,Belist.txt
"It was announced recently that all Tanooki Flights have been grounded in Super Mario 3D Land, although it should n't be unreasonable to expect that it still provides a longer or higher jump, with enough speed built up.",0.14583333333333331,0.47916666666666663,Belist.txt
"I was excited about this game by default, and my time with it has increased that excitement tenfold.",-0.012500000000000011,0.575,Belist.txt
"Jordan 's mum Rebecca Schuh is thrilled with the new arrangement, which will mean Jordan has full emotional support from his best mate every day as well as an ice-breaker when chatting with other kids.""",0.23555194805194807,0.5310064935064934,Belist.txt
"Tethered to Jordan when they are out together, Axle is trained to gently interrupt Jordan when he is engaged in repetitive behaviour, drop to @ @ @ @ @ @ @ @ @ @ if he does run away, and also to be one of the few mates Jordan can easily comprehend.",0.04583333333333334,0.49583333333333335,Belist.txt
"Too often, film adaptations or remakes are compared to their original inspiration instead of judged as a standalone work.",0.375,0.75,Belist.txt
"Even if the character development was poor, Pinkie 's character could have still been redeemed if Sam Riley had a real connection with his character.",-0.1,0.45,Belist.txt
"Carey Mulligan was originally offered the role of Rose, but when she turned it down it was offered to Andrea Riseborough.",0.27314814814814814,0.662962962962963,Belist.txt
"Riseborough 's performance was more disconnected than Riley 's, and it definitely felt as though her casting in this role was all @ @ @ @ @ @ @ @ @ @ ( which can not be revealed because they would most definitely be spoilers ), but for the most part her portrayal of Rose was awkward and inconsistent.",0.21428571428571427,0.6357142857142858,Belist.txt
"The true shining star of the film however, is Helen Mirren 's character, Ida.",0.35,0.65,Belist.txt
"Soundtrack-wise, the selections were often unique and definitely captivating.",0.4375,1.0,Belist.txt
Our Dow theory founding fathers explained that these counter-trend moves are misleading and tend to be taken as a continuation of the previous long-term secular trend.,-0.16666666666666666,0.16666666666666666,Belist.txt
"The details of these other technical studies are covered in the monthly research @ @ @ @ @ @ @ @ @ @ a bit of a technical high wire act in that while we do have a Dow theory trend change in place, on the other hand there is also other data that is actually still rather bullish and that suggests a higher level low is being made.",0.003888888888888889,0.3072222222222222,Belist.txt
"But, I do find it very interesting that such bearishness is being seen in conjunction with such inconclusive technical data.",0.1625,0.4375,Belist.txt
